,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2571004,2020-06-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15016,0.18497,full_february,DAY_OF_WEEK
2571005,2020-06-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.16876,0.20799,full_february,DAY_OF_WEEK
2571006,2020-06-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15917,0.18896,full_february,DAY_OF_WEEK
2571007,2020-06-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.1633,0.20496,full_february,DAY_OF_WEEK
2571008,2020-06-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.20157,0.20877,full_february,DAY_OF_WEEK
2571009,2020-06-14,KEN,GADM,KEN.10.2_1,Kajiado East,-0.22008,0.24521,full_february,DAY_OF_WEEK
2571010,2020-06-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11329,0.18135,full_february,DAY_OF_WEEK
2571011,2020-06-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12362,0.18795,full_february,DAY_OF_WEEK
2571012,2020-06-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15504,0.19891,full_february,DAY_OF_WEEK
2571013,2020-06-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.18638,0.17846,full_february,DAY_OF_WEEK
2571014,2020-06-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.20332,0.18906,full_february,DAY_OF_WEEK
2571015,2020-06-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.19483,0.1952,full_february,DAY_OF_WEEK
2571016,2020-06-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.26723,0.2499,full_february,DAY_OF_WEEK
2571017,2020-06-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15269,0.19136,full_february,DAY_OF_WEEK
2571018,2020-06-23,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13363,0.19618,full_february,DAY_OF_WEEK
2571019,2020-06-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.16103,0.19706,full_february,DAY_OF_WEEK
2571020,2020-06-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.16694,0.19439,full_february,DAY_OF_WEEK
2571021,2020-06-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.16965,0.18692,full_february,DAY_OF_WEEK
2571022,2020-06-27,KEN,GADM,KEN.10.2_1,Kajiado East,-0.19811,0.18307,full_february,DAY_OF_WEEK
2571023,2020-06-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.21232,0.23542,full_february,DAY_OF_WEEK
2571024,2020-06-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11557,0.16153,full_february,DAY_OF_WEEK
2571025,2020-06-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.10824,0.17707,full_february,DAY_OF_WEEK
2571026,2020-07-01,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13866,0.17511,full_february,DAY_OF_WEEK
2571027,2020-07-02,KEN,GADM,KEN.10.2_1,Kajiado East,-0.1483,0.16851,full_february,DAY_OF_WEEK
2571028,2020-07-03,KEN,GADM,KEN.10.2_1,Kajiado East,-0.17636,0.17331,full_february,DAY_OF_WEEK
2571029,2020-07-04,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11609,0.1702,full_february,DAY_OF_WEEK
2571030,2020-07-05,KEN,GADM,KEN.10.2_1,Kajiado East,-0.14269,0.22247,full_february,DAY_OF_WEEK
2571031,2020-07-06,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11427,0.16651,full_february,DAY_OF_WEEK
2571032,2020-07-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05926,0.15881,full_february,DAY_OF_WEEK
2571033,2020-07-08,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08644,0.16446,full_february,DAY_OF_WEEK
2571034,2020-07-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13035,0.1683,full_february,DAY_OF_WEEK
2571035,2020-07-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.14312,0.16993,full_february,DAY_OF_WEEK
2571036,2020-07-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11183,0.17195,full_february,DAY_OF_WEEK
2571037,2020-07-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12801,0.22374,full_february,DAY_OF_WEEK
2571038,2020-07-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08611,0.17367,full_february,DAY_OF_WEEK
2571039,2020-07-14,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08227,0.1553,full_february,DAY_OF_WEEK
2571040,2020-07-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09565,0.17536,full_february,DAY_OF_WEEK
2571041,2020-07-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12306,0.17389,full_february,DAY_OF_WEEK
2571042,2020-07-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13486,0.1859,full_february,DAY_OF_WEEK
2571043,2020-07-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.17595,0.18852,full_february,DAY_OF_WEEK
2571044,2020-07-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.22891,0.23005,full_february,DAY_OF_WEEK
2571045,2020-07-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.14957,0.17833,full_february,DAY_OF_WEEK
2571046,2020-07-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15468,0.1853,full_february,DAY_OF_WEEK
2571047,2020-07-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.10136,0.19611,full_february,DAY_OF_WEEK
2571048,2020-07-23,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13336,0.17379,full_february,DAY_OF_WEEK
2571049,2020-07-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13677,0.18725,full_february,DAY_OF_WEEK
2571050,2020-07-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12348,0.18684,full_february,DAY_OF_WEEK
2571051,2020-07-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.17709,0.21963,full_february,DAY_OF_WEEK
2571052,2020-07-27,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0702,0.18545,full_february,DAY_OF_WEEK
2571053,2020-07-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08839,0.18575,full_february,DAY_OF_WEEK
2571054,2020-07-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.13548,0.17924,full_february,DAY_OF_WEEK
2571055,2020-07-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0674,0.16478,full_february,DAY_OF_WEEK
2571056,2020-07-31,KEN,GADM,KEN.10.2_1,Kajiado East,-0.22544,0.18689,full_february,DAY_OF_WEEK
2571057,2020-08-01,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11402,0.1797,full_february,DAY_OF_WEEK
2571058,2020-08-02,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12604,0.18957,full_february,DAY_OF_WEEK
2571059,2020-08-03,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07494,0.16609,full_february,DAY_OF_WEEK
2571060,2020-08-04,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05069,0.15599,full_february,DAY_OF_WEEK
2571061,2020-08-05,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07531,0.16184,full_february,DAY_OF_WEEK
2571062,2020-08-06,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11239,0.16404,full_february,DAY_OF_WEEK
2571063,2020-08-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11723,0.16585,full_february,DAY_OF_WEEK
2571064,2020-08-08,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07946,0.17337,full_february,DAY_OF_WEEK
2571065,2020-08-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12461,0.20801,full_february,DAY_OF_WEEK
2571066,2020-08-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09116,0.1557,full_february,DAY_OF_WEEK
2571067,2020-08-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11344,0.1903,full_february,DAY_OF_WEEK
2571068,2020-08-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09424,0.17496,full_february,DAY_OF_WEEK
2571069,2020-08-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.1202,0.17466,full_february,DAY_OF_WEEK
2571070,2020-08-14,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09486,0.16182,full_february,DAY_OF_WEEK
2571071,2020-08-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12564,0.17682,full_february,DAY_OF_WEEK
2571072,2020-08-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.14765,0.20158,full_february,DAY_OF_WEEK
2571073,2020-08-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09158,0.16973,full_february,DAY_OF_WEEK
2571074,2020-08-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05812,0.16053,full_february,DAY_OF_WEEK
2571075,2020-08-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05144,0.17346,full_february,DAY_OF_WEEK
2571076,2020-08-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11153,0.16674,full_february,DAY_OF_WEEK
2571077,2020-08-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.12062,0.17019,full_february,DAY_OF_WEEK
2571078,2020-08-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07113,0.18966,full_february,DAY_OF_WEEK
2571079,2020-08-23,KEN,GADM,KEN.10.2_1,Kajiado East,-0.16544,0.22241,full_february,DAY_OF_WEEK
2571080,2020-08-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0949,0.1623,full_february,DAY_OF_WEEK
2571081,2020-08-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01326,0.16322,full_february,DAY_OF_WEEK
2571082,2020-08-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09575,0.15664,full_february,DAY_OF_WEEK
2571083,2020-08-27,KEN,GADM,KEN.10.2_1,Kajiado East,0.00161,0.15569,full_february,DAY_OF_WEEK
2571084,2020-08-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07281,0.16214,full_february,DAY_OF_WEEK
2571085,2020-08-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08555,0.16199,full_february,DAY_OF_WEEK
2571086,2020-08-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11682,0.20675,full_february,DAY_OF_WEEK
2571087,2020-08-31,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0066,0.14023,full_february,DAY_OF_WEEK
2571088,2020-09-01,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03056,0.15684,full_february,DAY_OF_WEEK
2571089,2020-09-02,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03764,0.15653,full_february,DAY_OF_WEEK
2571090,2020-09-03,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05579,0.15842,full_february,DAY_OF_WEEK
2571091,2020-09-04,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03211,0.15506,full_february,DAY_OF_WEEK
2571092,2020-09-05,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0629,0.16913,full_february,DAY_OF_WEEK
2571093,2020-09-06,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15741,0.22191,full_february,DAY_OF_WEEK
2571094,2020-09-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02683,0.16983,full_february,DAY_OF_WEEK
2571095,2020-09-08,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0004,0.17026,full_february,DAY_OF_WEEK
2571096,2020-09-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0495,0.15675,full_february,DAY_OF_WEEK
2571097,2020-09-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07774,0.15347,full_february,DAY_OF_WEEK
2571098,2020-09-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08766,0.15738,full_february,DAY_OF_WEEK
2571099,2020-09-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.10066,0.15136,full_february,DAY_OF_WEEK
2571100,2020-09-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.10663,0.17669,full_february,DAY_OF_WEEK
2571101,2020-09-14,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03772,0.15036,full_february,DAY_OF_WEEK
2571102,2020-09-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04983,0.16089,full_february,DAY_OF_WEEK
2571103,2020-09-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04319,0.15466,full_february,DAY_OF_WEEK
2571104,2020-09-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05329,0.15941,full_february,DAY_OF_WEEK
2571105,2020-09-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07181,0.16398,full_february,DAY_OF_WEEK
2571106,2020-09-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.06277,0.17106,full_february,DAY_OF_WEEK
2571107,2020-09-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11739,0.20115,full_february,DAY_OF_WEEK
2571108,2020-09-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07593,0.16662,full_february,DAY_OF_WEEK
2571109,2020-09-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00126,0.17335,full_february,DAY_OF_WEEK
2571110,2020-09-23,KEN,GADM,KEN.10.2_1,Kajiado East,0.01517,0.14568,full_february,DAY_OF_WEEK
2571111,2020-09-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0308,0.16497,full_february,DAY_OF_WEEK
2571112,2020-09-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09782,0.16083,full_february,DAY_OF_WEEK
2571113,2020-09-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0844,0.16033,full_february,DAY_OF_WEEK
2571114,2020-09-27,KEN,GADM,KEN.10.2_1,Kajiado East,-0.10294,0.19542,full_february,DAY_OF_WEEK
2571115,2020-09-28,KEN,GADM,KEN.10.2_1,Kajiado East,0.01517,0.14661,full_february,DAY_OF_WEEK
2571116,2020-09-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00317,0.15372,full_february,DAY_OF_WEEK
2571117,2020-09-30,KEN,GADM,KEN.10.2_1,Kajiado East,0.00325,0.17047,full_february,DAY_OF_WEEK
2571118,2020-10-01,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01856,0.14209,full_february,DAY_OF_WEEK
2571119,2020-10-02,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02227,0.14525,full_february,DAY_OF_WEEK
2571120,2020-10-03,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04385,0.14265,full_february,DAY_OF_WEEK
2571121,2020-10-04,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02985,0.16492,full_february,DAY_OF_WEEK
2571122,2020-10-05,KEN,GADM,KEN.10.2_1,Kajiado East,0.03286,0.1358,full_february,DAY_OF_WEEK
2571123,2020-10-06,KEN,GADM,KEN.10.2_1,Kajiado East,0.01331,0.15005,full_february,DAY_OF_WEEK
2571124,2020-10-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01094,0.13414,full_february,DAY_OF_WEEK
2571125,2020-10-08,KEN,GADM,KEN.10.2_1,Kajiado East,0.03323,0.13237,full_february,DAY_OF_WEEK
2571126,2020-10-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04435,0.13918,full_february,DAY_OF_WEEK
2571127,2020-10-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.09513,0.16206,full_february,DAY_OF_WEEK
2571128,2020-10-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02439,0.1793,full_february,DAY_OF_WEEK
2571129,2020-10-12,KEN,GADM,KEN.10.2_1,Kajiado East,0.00065,0.14913,full_february,DAY_OF_WEEK
2571130,2020-10-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00071,0.15132,full_february,DAY_OF_WEEK
2571131,2020-10-14,KEN,GADM,KEN.10.2_1,Kajiado East,0.00261,0.1517,full_february,DAY_OF_WEEK
2571132,2020-10-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01276,0.14851,full_february,DAY_OF_WEEK
2571133,2020-10-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03155,0.15166,full_february,DAY_OF_WEEK
2571134,2020-10-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03785,0.16231,full_february,DAY_OF_WEEK
2571135,2020-10-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07057,0.1849,full_february,DAY_OF_WEEK
2571136,2020-10-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02872,0.16132,full_february,DAY_OF_WEEK
2571137,2020-10-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.19773,0.18147,full_february,DAY_OF_WEEK
2571138,2020-10-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02912,0.15757,full_february,DAY_OF_WEEK
2571139,2020-10-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0492,0.15502,full_february,DAY_OF_WEEK
2571140,2020-10-23,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03791,0.16191,full_february,DAY_OF_WEEK
2571141,2020-10-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04437,0.16567,full_february,DAY_OF_WEEK
2571142,2020-10-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07022,0.18357,full_february,DAY_OF_WEEK
2571143,2020-10-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01445,0.16916,full_february,DAY_OF_WEEK
2571144,2020-10-27,KEN,GADM,KEN.10.2_1,Kajiado East,0.00083,0.17124,full_february,DAY_OF_WEEK
2571145,2020-10-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0104,0.13614,full_february,DAY_OF_WEEK
2571146,2020-10-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.08314,0.15224,full_february,DAY_OF_WEEK
2571147,2020-10-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03798,0.14219,full_february,DAY_OF_WEEK
2571148,2020-10-31,KEN,GADM,KEN.10.2_1,Kajiado East,-0.034,0.15715,full_february,DAY_OF_WEEK
2571149,2020-11-01,KEN,GADM,KEN.10.2_1,Kajiado East,-0.06007,0.1717,full_february,DAY_OF_WEEK
2571150,2020-11-02,KEN,GADM,KEN.10.2_1,Kajiado East,0.00477,0.13438,full_february,DAY_OF_WEEK
2571151,2020-11-03,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01494,0.13561,full_february,DAY_OF_WEEK
2571152,2020-11-04,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00641,0.14098,full_february,DAY_OF_WEEK
2571153,2020-11-05,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02174,0.14758,full_february,DAY_OF_WEEK
2571154,2020-11-06,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03652,0.1511,full_february,DAY_OF_WEEK
2571155,2020-11-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00928,0.14081,full_february,DAY_OF_WEEK
2571156,2020-11-08,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0685,0.17941,full_february,DAY_OF_WEEK
2571157,2020-11-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02618,0.14726,full_february,DAY_OF_WEEK
2571158,2020-11-10,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01198,0.14026,full_february,DAY_OF_WEEK
2571159,2020-11-11,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05809,0.16902,full_february,DAY_OF_WEEK
2571160,2020-11-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0615,0.15296,full_february,DAY_OF_WEEK
2571161,2020-11-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04584,0.13057,full_february,DAY_OF_WEEK
2571162,2020-11-14,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04632,0.15521,full_february,DAY_OF_WEEK
2571163,2020-11-15,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05867,0.18134,full_february,DAY_OF_WEEK
2571164,2020-11-16,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0164,0.15159,full_february,DAY_OF_WEEK
2571165,2020-11-17,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04799,0.15984,full_february,DAY_OF_WEEK
2571166,2020-11-18,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01455,0.15244,full_february,DAY_OF_WEEK
2571167,2020-11-19,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04622,0.15823,full_february,DAY_OF_WEEK
2571168,2020-11-20,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01356,0.16023,full_february,DAY_OF_WEEK
2571169,2020-11-21,KEN,GADM,KEN.10.2_1,Kajiado East,-0.02656,0.16215,full_february,DAY_OF_WEEK
2571170,2020-11-22,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0655,0.16978,full_february,DAY_OF_WEEK
2571171,2020-11-23,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03348,0.14756,full_february,DAY_OF_WEEK
2571172,2020-11-24,KEN,GADM,KEN.10.2_1,Kajiado East,-0.03639,0.1669,full_february,DAY_OF_WEEK
2571173,2020-11-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07023,0.15849,full_february,DAY_OF_WEEK
2571174,2020-11-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00217,0.15382,full_february,DAY_OF_WEEK
2571175,2020-11-27,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01731,0.16031,full_february,DAY_OF_WEEK
2571176,2020-11-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.07554,0.18902,full_february,DAY_OF_WEEK
2571177,2020-11-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.117,0.21509,full_february,DAY_OF_WEEK
2571178,2020-11-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.05677,0.13553,full_february,DAY_OF_WEEK
2571179,2020-12-01,KEN,GADM,KEN.10.2_1,Kajiado East,0.00255,0.12739,full_february,DAY_OF_WEEK
2571180,2020-12-02,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01976,0.14832,full_february,DAY_OF_WEEK
2571181,2020-12-03,KEN,GADM,KEN.10.2_1,Kajiado East,0.00706,0.13188,full_february,DAY_OF_WEEK
2571182,2020-12-04,KEN,GADM,KEN.10.2_1,Kajiado East,0.01608,0.14493,full_february,DAY_OF_WEEK
2571183,2020-12-05,KEN,GADM,KEN.10.2_1,Kajiado East,0.06931,0.1312,full_february,DAY_OF_WEEK
2571184,2020-12-06,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01136,0.15817,full_february,DAY_OF_WEEK
2571185,2020-12-07,KEN,GADM,KEN.10.2_1,Kajiado East,-0.00924,0.15162,full_february,DAY_OF_WEEK
2571186,2020-12-08,KEN,GADM,KEN.10.2_1,Kajiado East,0.02408,0.15035,full_february,DAY_OF_WEEK
2571187,2020-12-09,KEN,GADM,KEN.10.2_1,Kajiado East,-0.01713,0.15055,full_february,DAY_OF_WEEK
2571188,2020-12-10,KEN,GADM,KEN.10.2_1,Kajiado East,0.00539,0.1307,full_february,DAY_OF_WEEK
2571189,2020-12-11,KEN,GADM,KEN.10.2_1,Kajiado East,0.02818,0.13724,full_february,DAY_OF_WEEK
2571190,2020-12-12,KEN,GADM,KEN.10.2_1,Kajiado East,-0.04275,0.14404,full_february,DAY_OF_WEEK
2571191,2020-12-13,KEN,GADM,KEN.10.2_1,Kajiado East,-0.0594,0.16865,full_february,DAY_OF_WEEK
2571192,2020-12-14,KEN,GADM,KEN.10.2_1,Kajiado East,0.01153,0.14029,full_february,DAY_OF_WEEK
2571193,2020-12-15,KEN,GADM,KEN.10.2_1,Kajiado East,0.01639,0.13558,full_february,DAY_OF_WEEK
2571194,2020-12-16,KEN,GADM,KEN.10.2_1,Kajiado East,0.07427,0.14135,full_february,DAY_OF_WEEK
2571195,2020-12-17,KEN,GADM,KEN.10.2_1,Kajiado East,0.06972,0.14095,full_february,DAY_OF_WEEK
2571196,2020-12-18,KEN,GADM,KEN.10.2_1,Kajiado East,0.07,0.12751,full_february,DAY_OF_WEEK
2571197,2020-12-19,KEN,GADM,KEN.10.2_1,Kajiado East,0.06577,0.13371,full_february,DAY_OF_WEEK
2571198,2020-12-20,KEN,GADM,KEN.10.2_1,Kajiado East,0.06532,0.15176,full_february,DAY_OF_WEEK
2571199,2020-12-21,KEN,GADM,KEN.10.2_1,Kajiado East,0.03125,0.14211,full_february,DAY_OF_WEEK
2571200,2020-12-22,KEN,GADM,KEN.10.2_1,Kajiado East,0.05669,0.12796,full_february,DAY_OF_WEEK
2571201,2020-12-23,KEN,GADM,KEN.10.2_1,Kajiado East,0.04327,0.14316,full_february,DAY_OF_WEEK
2571202,2020-12-24,KEN,GADM,KEN.10.2_1,Kajiado East,0.00616,0.11991,full_february,DAY_OF_WEEK
2571203,2020-12-25,KEN,GADM,KEN.10.2_1,Kajiado East,-0.20965,0.17261,full_february,DAY_OF_WEEK
2571204,2020-12-26,KEN,GADM,KEN.10.2_1,Kajiado East,-0.29863,0.20809,full_february,DAY_OF_WEEK
2571205,2020-12-27,KEN,GADM,KEN.10.2_1,Kajiado East,-0.15498,0.21884,full_february,DAY_OF_WEEK
2571206,2020-12-28,KEN,GADM,KEN.10.2_1,Kajiado East,-0.11646,0.15819,full_february,DAY_OF_WEEK
2571207,2020-12-29,KEN,GADM,KEN.10.2_1,Kajiado East,-0.17813,0.16564,full_february,DAY_OF_WEEK
2571208,2020-12-30,KEN,GADM,KEN.10.2_1,Kajiado East,-0.14732,0.16008,full_february,DAY_OF_WEEK
2571209,2020-12-31,KEN,GADM,KEN.10.2_1,Kajiado East,-0.1162,0.1553,full_february,DAY_OF_WEEK
2571210,2020-03-01,KEN,GADM,KEN.10.3_1,Kajiado North,-0.09974,0.17559,full_february,DAY_OF_WEEK
2571211,2020-03-02,KEN,GADM,KEN.10.3_1,Kajiado North,0.19976,0.11377,full_february,DAY_OF_WEEK
2571212,2020-03-03,KEN,GADM,KEN.10.3_1,Kajiado North,0.24292,0.1125,full_february,DAY_OF_WEEK
2571213,2020-03-04,KEN,GADM,KEN.10.3_1,Kajiado North,0.04337,0.11036,full_february,DAY_OF_WEEK
2571214,2020-03-05,KEN,GADM,KEN.10.3_1,Kajiado North,0.06376,0.11765,full_february,DAY_OF_WEEK
2571215,2020-03-06,KEN,GADM,KEN.10.3_1,Kajiado North,0.06638,0.10617,full_february,DAY_OF_WEEK
2571216,2020-03-07,KEN,GADM,KEN.10.3_1,Kajiado North,0.07575,0.1372,full_february,DAY_OF_WEEK
2571217,2020-03-08,KEN,GADM,KEN.10.3_1,Kajiado North,0.06213,0.14043,full_february,DAY_OF_WEEK
2571218,2020-03-09,KEN,GADM,KEN.10.3_1,Kajiado North,0.20203,0.10619,full_february,DAY_OF_WEEK
2571219,2020-03-10,KEN,GADM,KEN.10.3_1,Kajiado North,0.16586,0.10828,full_february,DAY_OF_WEEK
2571220,2020-03-11,KEN,GADM,KEN.10.3_1,Kajiado North,0.01906,0.11951,full_february,DAY_OF_WEEK
2571221,2020-03-12,KEN,GADM,KEN.10.3_1,Kajiado North,-0.0067,0.12573,full_february,DAY_OF_WEEK
2571222,2020-03-13,KEN,GADM,KEN.10.3_1,Kajiado North,-0.0091,0.11887,full_february,DAY_OF_WEEK
2571223,2020-03-14,KEN,GADM,KEN.10.3_1,Kajiado North,-0.08127,0.15049,full_february,DAY_OF_WEEK
2571224,2020-03-15,KEN,GADM,KEN.10.3_1,Kajiado North,-0.08999,0.1668,full_february,DAY_OF_WEEK
