covid_movement_id,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,covid_movement_date
2571364,-0.15181,0.23451999999999998,2020-08-02
2571365,0.051770000000000004,0.18052,2020-08-03
2571366,0.00302,0.17625,2020-08-04
2571367,-0.09692,0.17922000000000002,2020-08-05
2571368,-0.10132999999999999,0.17273,2020-08-06
2571369,-0.09687,0.16953,2020-08-07
2571370,-0.10286,0.19114,2020-08-08
2571371,-0.11087999999999999,0.22593000000000002,2020-08-09
2571372,-0.00692,0.17781,2020-08-10
2571373,-0.00118,0.18294000000000002,2020-08-11
2571374,-0.11085,0.18357,2020-08-12
2571375,-0.14544,0.18773,2020-08-13
2571376,-0.07089,0.17701,2020-08-14
2571377,-0.07815,0.19529000000000002,2020-08-15
2571378,-0.10465999999999999,0.23299,2020-08-16
2571379,0.01962,0.17576,2020-08-17
2571380,0.008190000000000001,0.17929,2020-08-18
2571381,-0.10430999999999999,0.19375,2020-08-19
2571382,-0.12430999999999999,0.17797000000000002,2020-08-20
2571383,-0.11907999999999999,0.18879,2020-08-21
2571384,-0.06633,0.18811,2020-08-22
2571385,-0.11104000000000001,0.23206999999999997,2020-08-23
2571386,-0.00728,0.19069,2020-08-24
2571387,-0.0039,0.17626,2020-08-25
2571388,-0.07711,0.16545,2020-08-26
2571389,-0.08437,0.17367,2020-08-27
2571390,-0.030430000000000002,0.14627,2020-08-28
2571391,0.00039,0.1621,2020-08-29
2571392,-0.03816,0.19987,2020-08-30
2571393,0.05995,0.1673,2020-08-31
2571394,0.07525,0.16539,2020-09-01
2571395,-0.05272,0.16076,2020-09-02
2571396,-0.06946000000000001,0.17781,2020-09-03
2571397,-0.051329999999999994,0.16074000000000002,2020-09-04
2571398,0.012740000000000001,0.17325,2020-09-05
2571399,-0.11097,0.23986999999999997,2020-09-06
2571400,0.02392,0.19434,2020-09-07
2571401,0.02402,0.18745,2020-09-08
2571402,-0.06065,0.17393,2020-09-09
2571403,-0.11963,0.17565,2020-09-10
2571404,-0.11817000000000001,0.16416,2020-09-11
2571405,-0.06566,0.17199,2020-09-12
2571406,-0.11613,0.21635,2020-09-13
2571407,-0.00719,0.17268,2020-09-14
2571408,0.02434,0.17128,2020-09-15
2571409,-0.09166,0.1723,2020-09-16
2571410,-0.12897999999999998,0.16244,2020-09-17
2571411,-0.11520999999999999,0.17151,2020-09-18
2571412,-0.035769999999999996,0.18924000000000002,2020-09-19
2571413,-0.06504,0.20705,2020-09-20
2571414,0.02242,0.17604,2020-09-21
2571415,0.02384,0.1775,2020-09-22
2571416,-0.07413,0.14451,2020-09-23
2571417,-0.08457,0.17082999999999998,2020-09-24
2571418,-0.09482,0.17652,2020-09-25
2571419,-0.039939999999999996,0.17823,2020-09-26
2571420,-0.07194,0.2099,2020-09-27
2571421,0.06319,0.16241,2020-09-28
2571422,0.06825,0.15745,2020-09-29
2571423,-0.06552999999999999,0.16965,2020-09-30
2571424,-0.05799,0.14965,2020-10-01
2571425,0.01143,0.14651,2020-10-02
2571426,0.055999999999999994,0.1531,2020-10-03
2571427,0.00281,0.18270999999999998,2020-10-04
2571428,0.09011,0.15475,2020-10-05
2571429,0.05959,0.15972999999999998,2020-10-06
2571430,-0.048139999999999995,0.15392999999999998,2020-10-07
2571431,-0.031810000000000005,0.14396,2020-10-08
2571432,-0.0070799999999999995,0.13725,2020-10-09
2571433,-0.055779999999999996,0.16494,2020-10-10
2571434,-0.0199,0.19443,2020-10-11
2571435,0.12070999999999998,0.14190999999999998,2020-10-12
2571436,0.11762,0.15491,2020-10-13
2571437,-0.02574,0.14965,2020-10-14
2571438,-0.07517,0.15754,2020-10-15
2571439,0.00031,0.15824000000000002,2020-10-16
2571440,0.01439,0.16230999999999998,2020-10-17
2571441,-0.07608999999999999,0.20755,2020-10-18
2571442,0.056429999999999994,0.14554,2020-10-19
2571443,-0.17192000000000002,0.21229,2020-10-20
2571444,-0.04503,0.1626,2020-10-21
2571445,-0.08678999999999999,0.16162,2020-10-22
2571446,-0.045160000000000006,0.14737999999999998,2020-10-23
2571447,-0.02266,0.16000999999999999,2020-10-24
2571448,-0.0682,0.20273,2020-10-25
2571449,0.05495,0.16957,2020-10-26
2571450,0.05975,0.16427,2020-10-27
2571451,-0.06234,0.15709,2020-10-28
2571452,-0.04498,0.15936,2020-10-29
2571453,-0.01565,0.14597000000000002,2020-10-30
2571454,0.013359999999999999,0.17188,2020-10-31
2571455,-0.02249,0.19652999999999998,2020-11-01
2571456,0.12390999999999999,0.13889,2020-11-02
2571457,0.0779,0.1584,2020-11-03
2571458,-0.03862,0.1662,2020-11-04
2571459,-0.020309999999999998,0.15469000000000002,2020-11-05
2571460,-0.04364,0.16159,2020-11-06
2571461,0.01719,0.15653,2020-11-07
2571462,-0.02476,0.18784,2020-11-08
2571463,0.15161,0.15650999999999998,2020-11-09
2571464,0.09622,0.1512,2020-11-10
2571465,-0.03932,0.17007,2020-11-11
2571466,-0.03379,0.14449,2020-11-12
2571467,0.00557,0.14804,2020-11-13
2571468,0.01324,0.15625,2020-11-14
2571469,-0.030680000000000002,0.19037,2020-11-15
2571470,0.10439000000000001,0.13794,2020-11-16
2571471,0.11505,0.14845,2020-11-17
2571472,-0.03225,0.14795,2020-11-18
2571473,-0.060270000000000004,0.15082,2020-11-19
2571474,-0.0638,0.15722,2020-11-20
2571475,0.01885,0.16475,2020-11-21
2571476,-0.02918,0.18921,2020-11-22
2571477,0.09802999999999999,0.16713,2020-11-23
2571478,0.053320000000000006,0.16146,2020-11-24
2571479,-0.02975,0.15267999999999998,2020-11-25
2571480,-0.01034,0.15264,2020-11-26
2571481,-0.03843,0.14568,2020-11-27
2571482,0.013069999999999998,0.1759,2020-11-28
2571483,-0.03871,0.20839000000000002,2020-11-29
2571484,0.14203,0.13659000000000002,2020-11-30
2571485,0.12819,0.14397000000000001,2020-12-01
2571486,0.01766,0.13637,2020-12-02
2571487,0.00199,0.14945999999999998,2020-12-03
2571488,0.01779,0.14307999999999998,2020-12-04
2571489,0.09844,0.14969000000000002,2020-12-05
2571490,0.07393,0.18051,2020-12-06
2571491,0.17364000000000002,0.13558,2020-12-07
2571492,0.1479,0.15047,2020-12-08
2571493,0.023880000000000002,0.15086,2020-12-09
2571494,0.01154,0.14489000000000002,2020-12-10
2571495,0.07947,0.13016,2020-12-11
2571496,0.07829,0.14053,2020-12-12
2571497,0.02775,0.18595,2020-12-13
2571498,0.16888,0.14470999999999998,2020-12-14
2571499,0.15930999999999998,0.15075,2020-12-15
2571500,0.06034,0.1241,2020-12-16
2571501,0.054029999999999995,0.14336,2020-12-17
2571502,0.12222000000000001,0.12395,2020-12-18
2571503,0.13042,0.12792,2020-12-19
2571504,0.1328,0.17046,2020-12-20
2571505,0.19099000000000002,0.13275,2020-12-21
2571506,0.18565,0.13063,2020-12-22
2571507,0.08874,0.13101,2020-12-23
2571508,0.04219,0.12515,2020-12-24
2571509,-0.22624,0.16662000000000002,2020-12-25
2571510,-0.24478000000000003,0.19523,2020-12-26
2571511,-0.12244000000000001,0.19182000000000002,2020-12-27
2571512,-0.05757,0.18333,2020-12-28
2571513,-0.0283,0.17006,2020-12-29
2571514,-0.11748,0.16029000000000002,2020-12-30
2571515,-0.12312000000000001,0.15459,2020-12-31
2571516,-0.00557,0.23218000000000003,2020-03-12
2571517,-0.1068,0.17790999999999998,2020-03-16
2571518,-0.222,0.17967,2020-03-18
2571519,-0.14775,0.23367,2020-03-19
2571520,-0.19698,0.1972,2020-03-20
2571521,-0.25595,0.19524,2020-03-23
2571522,-0.27525,0.25499,2020-03-24
2571523,-0.25859,0.27889,2020-03-25
2571524,-0.30441999999999997,0.28010999999999997,2020-03-26
2571525,-0.30917,0.22807,2020-04-06
2571526,-0.31556,0.30333000000000004,2020-04-09
2571527,-0.43567,0.28035,2020-04-11
2571528,-0.5481600000000001,0.35185,2020-04-13
2571529,-0.37276,0.31217,2020-04-14
2571530,-0.34912,0.24543,2020-04-16
2571531,-0.17528,0.21945,2020-05-08
2571532,-0.2297,0.22981999999999997,2020-05-11
2571533,-0.2343,0.26861,2020-05-12
2571534,-0.2451,0.26193,2020-05-13
2571535,-0.34997,0.21841,2020-05-14
2571536,-0.30864,0.21256999999999998,2020-05-15
2571537,-0.25513,0.27188,2020-05-16
2571538,-0.41136999999999996,0.31766,2020-05-17
2571539,-0.2863,0.20175,2020-05-18
2571540,-0.24973,0.23038000000000003,2020-05-20
2571541,-0.19025999999999998,0.25111999999999995,2020-05-21
2571542,-0.3367,0.27384000000000003,2020-05-22
2571543,-0.2423,0.24352,2020-05-23
2571544,-0.08804,0.25218,2020-05-26
2571545,-0.26014,0.25495999999999996,2020-05-27
2571546,-0.28959,0.23308,2020-05-28
2571547,-0.21206999999999998,0.25240999999999997,2020-05-30
2571548,-0.31440999999999997,0.30908,2020-05-31
2571549,-0.33479000000000003,0.24848,2020-06-01
2571550,-0.20515999999999998,0.22208000000000003,2020-06-02
2571551,-0.24784,0.25516,2020-06-03
2571552,-0.09698999999999999,0.26746,2020-06-04
2571553,-0.23324,0.22138000000000002,2020-06-05
2571554,-0.2385,0.28375,2020-06-06
2571555,-0.37863,0.30717,2020-06-07
2571556,-0.19377,0.23618000000000003,2020-06-08
2571557,-0.11093,0.29284,2020-06-09
2571558,-0.28499,0.27389,2020-06-10
2571559,-0.19718,0.2369,2020-06-11
2571560,-0.14511,0.22743000000000002,2020-06-12
2571561,-0.13635,0.25544,2020-06-13
2571562,-0.27808,0.27425,2020-06-14
2571563,-0.18986,0.2128,2020-06-15
2571564,-0.12359,0.23634000000000002,2020-06-16
2571565,-0.14432999999999999,0.20312,2020-06-17
2571566,-0.19,0.2364,2020-06-18
2571567,-0.19202,0.27601,2020-06-19
2571568,-0.25918,0.22457,2020-06-20
2571569,-0.23822,0.24691,2020-06-21
2571570,-0.19663,0.1939,2020-06-22
2571571,-0.17952,0.1971,2020-06-25
2571572,-0.0808,0.23503000000000002,2020-06-27
2571573,-0.29170999999999997,0.2436,2020-06-29
2571574,-0.19766,0.22200999999999999,2020-06-30
2571575,-0.24971999999999997,0.20555,2020-07-01
2571576,-0.19366,0.21228000000000002,2020-07-02
2571577,-0.17025,0.21803000000000003,2020-07-03
2571578,-0.10624000000000001,0.21581,2020-07-04
2571579,-0.26825,0.27813000000000004,2020-07-05
2571580,-0.30935999999999997,0.19576,2020-07-06
2571581,-0.13934000000000002,0.22685999999999998,2020-07-07
2571582,-0.17744000000000001,0.22901999999999997,2020-07-08
2571583,-0.01075,0.21253000000000002,2020-07-09
2571584,-0.11049,0.18162,2020-07-10
2571585,-0.059660000000000005,0.23184000000000002,2020-07-11
2571586,-0.18896,0.27995,2020-07-12
2571587,-0.25356999999999996,0.22349000000000002,2020-07-13
2571588,-0.12352,0.21756,2020-07-14
2571589,-0.09976,0.25665,2020-07-15
2571590,-0.24454,0.22100999999999998,2020-07-16
2571591,-0.10434,0.23784,2020-07-17
2571592,-0.11455,0.23265999999999998,2020-07-18
2571593,-0.18732000000000001,0.23668000000000003,2020-07-19
2571594,-0.07755,0.23835,2020-07-20
2571595,-0.18004,0.24984,2020-07-24
2571596,-0.10532000000000001,0.21381,2020-07-30
2571597,-0.19622,0.22303,2020-07-31
2571598,-0.23276999999999998,0.20761999999999997,2020-08-03
2571599,-0.2863,0.24120999999999998,2020-08-04
2571600,-0.17377,0.22835,2020-08-05
2571601,-0.15616,0.28018000000000004,2020-08-06
2571602,-0.2159,0.21239,2020-08-07
2571603,-0.14505,0.20031,2020-08-08
2571604,-0.16618,0.26383,2020-08-09
2571605,-0.26945,0.21709,2020-08-10
2571606,-0.21561999999999998,0.25614000000000003,2020-08-12
2571607,0.04131,0.25253000000000003,2020-08-13
2571608,-0.1395,0.2216,2020-08-14
2571609,-0.1736,0.24090999999999999,2020-08-15
2571610,-0.15189,0.26231,2020-08-16
2571611,-0.14106,0.17945999999999998,2020-08-17
2571612,-0.23254,0.20002,2020-08-18
2571613,-0.12779000000000001,0.24491999999999997,2020-08-19
2571614,-0.14113,0.21494000000000002,2020-08-20
2571615,-0.18359,0.20763,2020-08-21
2571616,-0.15005,0.21827,2020-08-22
2571617,-0.23189,0.28503,2020-08-23
2571618,-0.08167999999999999,0.21839,2020-08-24
2571619,-0.14025,0.19537000000000002,2020-08-25
2571620,-0.07961,0.19762000000000002,2020-08-26
2571621,-0.03556,0.25536,2020-08-27
2571622,-0.07166,0.21689,2020-08-28
2571623,-0.24381999999999998,0.18341,2020-08-31
2571624,-0.059770000000000004,0.2129,2020-09-01
2571625,-0.09523,0.21529,2020-09-02
2571626,-0.04828,0.22446999999999998,2020-09-03
2571627,-0.06372,0.23358,2020-09-04
2571628,-0.03257,0.21768,2020-09-10
2571629,-0.07407000000000001,0.21963000000000002,2020-09-14
2571630,-0.07347000000000001,0.12244000000000001,2020-03-01
2571631,-0.061020000000000005,0.09004,2020-03-02
2571632,0.04326,0.09443,2020-03-03
2571633,-0.04045,0.1054,2020-03-04
2571634,-0.01311,0.10792,2020-03-05
2571635,0.030930000000000003,0.09573,2020-03-06
2571636,0.052110000000000004,0.10400999999999999,2020-03-07
2571637,-0.05985,0.11026,2020-03-08
2571638,-0.04067,0.09464,2020-03-09
2571639,-0.014169999999999999,0.10107999999999999,2020-03-10
2571640,0.00428,0.09792999999999999,2020-03-11
2571641,-0.05438,0.10417,2020-03-12
2571642,-0.03441,0.10982,2020-03-13
2571643,-0.061189999999999994,0.12405,2020-03-14
2571644,-0.08656,0.13491,2020-03-15
2571645,-0.10008,0.11809000000000001,2020-03-16
2571646,-0.02737,0.11377000000000001,2020-03-17
2571647,-0.031760000000000004,0.10569,2020-03-18
2571648,-0.08041,0.13721,2020-03-19
2571649,-0.07403,0.13704000000000002,2020-03-20
2571650,-0.11573,0.13863,2020-03-21
2571651,-0.20035999999999998,0.16362000000000002,2020-03-22
2571652,-0.12435999999999998,0.13126,2020-03-23
2571653,-0.12668,0.15813,2020-03-24
2571654,-0.16889,0.15068,2020-03-25
2571655,-0.17424,0.14740999999999999,2020-03-26
2571656,-0.18137999999999999,0.15222,2020-03-27
2571657,-0.24768,0.17800000000000002,2020-03-28
2571658,-0.30357,0.20763,2020-03-29
2571659,-0.23995999999999998,0.14695999999999998,2020-03-30
2571660,-0.20631999999999998,0.15307,2020-03-31
2571661,-0.18175,0.16787,2020-04-01
2571662,-0.22671,0.17178,2020-04-02
2571663,-0.16407,0.14919000000000002,2020-04-03
2571664,-0.25315,0.17740999999999998,2020-04-04
2571665,-0.26655,0.20583,2020-04-05
2571666,-0.24881,0.15880999999999998,2020-04-06
2571667,-0.18495,0.16105,2020-04-07
2571668,-0.22003000000000003,0.14449,2020-04-08
2571669,-0.2342,0.16829000000000002,2020-04-09
2571670,-0.28112,0.1946,2020-04-10
2571671,-0.2943,0.2039,2020-04-11
2571672,-0.34515,0.24238,2020-04-12
2571673,-0.37237,0.25581,2020-04-13
2571674,-0.2098,0.15292,2020-04-14
2571675,-0.24731,0.19263,2020-04-15
2571676,-0.24164000000000002,0.18414,2020-04-16
2571677,-0.22578,0.18111,2020-04-17
2571678,-0.27985,0.18782000000000001,2020-04-18
2571679,-0.327,0.2317,2020-04-19
2571680,-0.26650999999999997,0.17540999999999998,2020-04-20
2571681,-0.22712,0.16545,2020-04-21
2571682,-0.21506,0.17645999999999998,2020-04-22
2571683,-0.302,0.17845999999999998,2020-04-23
2571684,-0.23260999999999998,0.16899999999999998,2020-04-24
2571685,-0.31883,0.18766,2020-04-25
2571686,-0.37751,0.22539,2020-04-26
2571687,-0.25026,0.16659000000000002,2020-04-27
2571688,-0.18144000000000002,0.15925999999999998,2020-04-28
2571689,-0.18903,0.15846,2020-04-29
2571690,-0.19311,0.15624000000000002,2020-04-30
2571691,-0.22449000000000002,0.16993,2020-05-01
2571692,-0.26583,0.15546,2020-05-02
2571693,-0.27907,0.2096,2020-05-03
2571694,-0.2023,0.16679000000000002,2020-05-04
2571695,-0.19025,0.16868,2020-05-05
2571696,-0.15700999999999998,0.14301,2020-05-06
2571697,-0.12555,0.14307,2020-05-07
2571698,-0.15465,0.15597,2020-05-08
2571699,-0.18367999999999998,0.19464,2020-05-09
2571700,-0.20413,0.20378,2020-05-10
2571701,-0.15631,0.16236,2020-05-11
2571702,-0.11039000000000002,0.15103,2020-05-12
2571703,-0.10435,0.13415,2020-05-13
2571704,-0.15514,0.15304,2020-05-14
2571705,-0.14772000000000002,0.16976,2020-05-15
2571706,-0.18982000000000002,0.14812,2020-05-16
2571707,-0.22335,0.19388,2020-05-17
2571708,-0.15117,0.15308,2020-05-18
2571709,-0.02363,0.13537000000000002,2020-05-19
2571710,-0.0729,0.12105999999999999,2020-05-20
2571711,-0.08534,0.14733,2020-05-21
2571712,-0.10425999999999999,0.13033,2020-05-22
2571713,-0.15138,0.15337,2020-05-23
2571714,-0.25525,0.16543,2020-05-24
2571715,-0.14686,0.16045,2020-05-25
2571716,-0.03752,0.15582000000000001,2020-05-26
2571717,-0.06738999999999999,0.14424,2020-05-27
2571718,-0.07078999999999999,0.14348,2020-05-28
2571719,-0.12836,0.13285999999999998,2020-05-29
2571720,-0.17034000000000002,0.1668,2020-05-30
2571721,-0.15864,0.17396,2020-05-31
2571722,-0.19255,0.15288,2020-06-01
2571723,-0.09677999999999999,0.16325,2020-06-02
2571724,-0.10407999999999999,0.13637,2020-06-03
2571725,-0.0468,0.12955,2020-06-04
2571726,-0.09286,0.11857999999999999,2020-06-05
2571727,-0.17444,0.14097,2020-06-06
2571728,-0.13716,0.18625,2020-06-07
2571729,-0.08263999999999999,0.14665999999999998,2020-06-08
2571730,0.00367,0.11729,2020-06-09
2571731,-0.10589000000000001,0.14322000000000001,2020-06-10
2571732,-0.06209,0.12718,2020-06-11
2571733,-0.10904000000000001,0.1251,2020-06-12
2571734,-0.10278,0.14188,2020-06-13
2571735,-0.12641,0.17297,2020-06-14
2571736,-0.06756000000000001,0.11975999999999999,2020-06-15
2571737,-0.11137999999999999,0.11807000000000001,2020-06-16
2571738,0.0059,0.1152,2020-06-17
2571739,-0.0356,0.12152,2020-06-18
2571740,-0.05579,0.1268,2020-06-19
2571741,-0.08252000000000001,0.15868,2020-06-20
2571742,-0.17415,0.1741,2020-06-21
2571743,-0.13091,0.13323,2020-06-22
2571744,-0.03475,0.12125,2020-06-23
2571745,0.00161,0.11694,2020-06-24
2571746,-0.03646,0.12686,2020-06-25
2571747,-0.07046000000000001,0.12155999999999999,2020-06-26
2571748,-0.09515,0.11291,2020-06-27
2571749,-0.19458,0.1667,2020-06-28
2571750,-0.044719999999999996,0.1429,2020-06-29
2571751,0.03095,0.11967,2020-06-30
2571752,-0.0328,0.12727,2020-07-01
2571753,-0.040639999999999996,0.12228,2020-07-02
2571754,-0.02518,0.1051,2020-07-03
2571755,-0.06569,0.12936,2020-07-04
2571756,-0.11105999999999999,0.1604,2020-07-05
2571757,-0.15417,0.12197999999999999,2020-07-06
2571758,0.00908,0.11639000000000001,2020-07-07
2571759,-0.03904,0.12395,2020-07-08
2571760,-0.02808,0.11699000000000001,2020-07-09
2571761,-0.03695,0.13037,2020-07-10
2571762,-0.13127,0.11557,2020-07-11
2571763,-0.06964,0.15327000000000002,2020-07-12
2571764,-0.04335,0.13041,2020-07-13
2571765,-0.00251,0.12364000000000001,2020-07-14
2571766,0.0049299999999999995,0.10967,2020-07-15
2571767,-0.02273,0.11266,2020-07-16
2571768,0.06746,0.11120999999999999,2020-07-17
2571769,-0.04875,0.11685,2020-07-18
2571770,-0.12649000000000002,0.16157,2020-07-19
2571771,-0.05849,0.10885,2020-07-20
2571772,-0.07683999999999999,0.11880999999999999,2020-07-21
2571773,-0.02889,0.14719000000000002,2020-07-22
2571774,0.04808,0.13272,2020-07-23
2571775,0.00965,0.13029000000000002,2020-07-24
2571776,-0.02915,0.12552,2020-07-25
2571777,0.14862999999999998,0.16186,2020-07-26
2571778,-0.10217999999999999,0.11005,2020-07-27
2571779,0.00157,0.12504,2020-07-28
2571780,-0.02489,0.12628,2020-07-29
2571781,-0.07451,0.12628,2020-07-30
2571782,-0.00335,0.11089,2020-07-31
2571783,0.11514,0.11397,2020-08-01
2571784,-0.02259,0.1469,2020-08-02
2571785,-0.0078,0.08992,2020-08-03
2571786,0.0858,0.09066,2020-08-04
2571787,0.07435,0.10178999999999999,2020-08-05
2571788,0.04345,0.10507000000000001,2020-08-06
2571789,0.04978,0.0978,2020-08-07
2571790,0.013919999999999998,0.10795,2020-08-08
2571791,-0.024030000000000003,0.15017,2020-08-09
2571792,-0.01614,0.09898,2020-08-10
2571793,-0.03975,0.11538,2020-08-11
2571794,-0.013919999999999998,0.12102,2020-08-12
2571795,-0.00811,0.11331,2020-08-13
2571796,0.06904,0.10457999999999999,2020-08-14
2571797,0.06397,0.13144,2020-08-15
2571798,-0.01535,0.14684,2020-08-16
2571799,-0.02767,0.13333,2020-08-17
2571800,0.03866,0.1241,2020-08-18
2571801,0.07236000000000001,0.11685999999999999,2020-08-19
2571802,-0.021769999999999998,0.13607,2020-08-20
2571803,-0.05969,0.11900999999999999,2020-08-21
2571804,-0.04498,0.13494,2020-08-22
2571805,0.02144,0.1292,2020-08-23
2571806,-0.05582,0.10825,2020-08-24
2571807,0.07647999999999999,0.1048,2020-08-25
2571808,0.08921,0.11929000000000001,2020-08-26
2571809,0.0791,0.11595,2020-08-27
2571810,0.05437,0.11288,2020-08-28
2571811,0.04427,0.12686,2020-08-29
2571812,0.026369999999999998,0.14204,2020-08-30
2571813,0.03685,0.10947,2020-08-31
2571814,0.13564,0.11315,2020-09-01
2571815,0.060070000000000005,0.09967999999999999,2020-09-02
2571816,0.12135,0.08849,2020-09-03
2571817,0.06854,0.10729000000000001,2020-09-04
2571818,0.0731,0.09237000000000001,2020-09-05
2571819,0.07726,0.13544,2020-09-06
2571820,0.055529999999999996,0.14574,2020-09-07
2571821,0.01593,0.11141,2020-09-08
2571822,0.008709999999999999,0.12455,2020-09-09
2571823,-0.01757,0.10627,2020-09-10
2571824,0.04716,0.1268,2020-09-11
2571825,-0.012029999999999999,0.12224000000000002,2020-09-12
2571826,0.01594,0.13601,2020-09-13
2571827,0.03153,0.11102999999999999,2020-09-14
2571828,0.09324,0.12185,2020-09-15
2571829,0.02625,0.10975,2020-09-16
2571830,0.01064,0.10132000000000001,2020-09-17
2571831,0.013730000000000001,0.10661,2020-09-18
2571832,0.05058,0.12878,2020-09-19
2571833,0.04475,0.12089000000000001,2020-09-20
2571834,-0.03465,0.12024000000000001,2020-09-21
2571835,0.03342,0.11115,2020-09-22
2571836,0.14115,0.12002,2020-09-23
2571837,-0.015090000000000001,0.11771,2020-09-24
2571838,0.046669999999999996,0.12422000000000001,2020-09-25
2571839,0.07463,0.11389,2020-09-26
2571840,-0.04122,0.14385,2020-09-27
2571841,0.00801,0.10112,2020-09-28
2571842,0.0112,0.09757,2020-09-29
2571843,0.03882,0.10359000000000002,2020-09-30
2571844,0.053320000000000006,0.12558,2020-10-01
2571845,0.04021,0.10655999999999999,2020-10-02
2571846,0.0007,0.09817999999999999,2020-10-03
2571847,0.02279,0.11072,2020-10-04
2571848,0.01831,0.11659000000000001,2020-10-05
2571849,0.06953,0.10488,2020-10-06
2571850,0.10784,0.10977,2020-10-07
2571851,-0.011359999999999999,0.11789000000000001,2020-10-08
2571852,0.01655,0.09849,2020-10-09
2571853,0.04546,0.11778,2020-10-10
2571854,0.02607,0.11294000000000001,2020-10-11
2571855,-0.00645,0.08742,2020-10-12
2571856,0.04674,0.10375999999999999,2020-10-13
2571857,0.04199,0.10601,2020-10-14
2571858,0.00564,0.10298,2020-10-15
2571859,0.03505,0.11263,2020-10-16
2571860,0.03013,0.11199999999999999,2020-10-17
